"","SRRecordID","ServiceRequestNum","SRType","MethodReceived","CreatedDate","SRStatus","StatusDate","DueDate","CloseDate","Agency","LastActivity","LastActivityDate","Outcome","Address","ZipCode","Neighborhood","CouncilDistrict","PoliceDistrict","PolicePost","Latitude","Longitude","GeoLocation"
"1805","5004M00000ZwIe7QAF","19-00709664","TR-Youth Snow Program Resident Registration","Phone","10/19/2019 06:48:46 PM","New","10/19/2019 06:48:46 PM","11/18/2019 06:48:46 PM","","Transportation",NA,NA,NA,"3554 JUNEWAY, Baltimore City, 21213",21213,"Belair-Edison",13,"Northeastern",NA,39.318631701274,-76.5652092693152,"(39.318631701273965, -76.56520926931523)"
"1806","5004M00000ZwIe2QAF","19-00709663","HLTH-EV Noise","API","10/19/2019 06:45:43 PM","New","10/19/2019 06:45:43 PM","11/08/2019 06:45:43 PM","","Health",NA,NA,NA,"602 S LINWOOD AVE, Baltimore City, 21224",21224,"Canton",1,"Southeastern",NA,39.2851002882933,-76.5759367431224,"(39.28510028829329, -76.57593674312236)"
"1807","5004M00000ZwIdxQAF","19-00709662","HLTH-Animal In Danger/Injured/Abused/Neglected","Phone","10/19/2019 06:44:27 PM","Closed","10/19/2019 07:36:09 PM","10/22/2019 06:44:27 PM","10/19/2019 07:36:10 PM","Health",NA,NA,NA,"204 DIENER PL, BC",21229,"Irvington",8,"Southwestern",NA,39.283081971044,-76.6880140968866,"(39.283081971044005, -76.6880140968866)"
"1808","5004M00000ZwIdsQAF","19-00709661","HCD-Sanitation Property","Phone","10/19/2019 06:41:12 PM","Open","10/19/2019 06:41:12 PM","10/29/2019 06:41:12 PM","","Housing",NA,NA,NA,"3632 ELMORA AVE, Baltimore City, 21213",21213,"Belair-Edison",13,"Northeastern",NA,39.3161739318041,-76.567300680485,"(39.31617393180406, -76.56730068048502)"
"1809","5004M00000ZwIdnQAF","19-00709660","SW-Bulk Scheduled","API","10/19/2019 06:40:35 PM","New","10/19/2019 06:40:35 PM","01/17/2020 06:40:35 PM","","Solid Waste",NA,NA,NA,"4809 PLEASANT VIEW AVE, Baltimore City, 21206",21206,"Frankford",2,"Northeastern",NA,39.328729980248,-76.5486061027313,"(39.32872998024796, -76.5486061027313)"
"1810","5004M00000ZwIdiQAF","19-00709659","HCD-Sanitation Property","Phone","10/19/2019 06:39:17 PM","Open","10/19/2019 06:39:17 PM","10/29/2019 06:39:17 PM","","Housing",NA,NA,NA,"3214 WESTWOOD AVE, Baltimore City, 21216",21216,"Rosemont",7,"Southwestern",NA,39.308148973969,-76.6719525047894,"(39.30814897396903, -76.67195250478942)"
"1811","5004M00000ZwIddQAF","19-00709658","TRS-Parking Complaint","API","10/19/2019 06:39:00 PM","Closed","10/19/2019 07:19:47 PM","10/20/2019 06:39:00 PM","10/19/2019 07:19:48 PM","Transportation",NA,NA,NA,"1142 RIVERSIDE AVE, Baltimore City, 21230",21230,"Riverside",11,"Southern",NA,39.2763979240514,-76.6090273243711,"(39.27639792405143, -76.60902732437113)"
"1812","5004M00000ZwIdYQAV","19-00709657","HLTH-Animal Dead Animal Pickup-Wildlife or Stray","Phone","10/19/2019 06:38:22 PM","Closed","10/19/2019 08:27:27 PM","10/26/2019 06:38:22 PM","10/19/2019 08:27:27 PM","Health",NA,NA,NA,"GREENSPRING AVE & W NORTHERN PKWY, Baltimore City, 21209",21209,"Levindale",5,"Northern",NA,39.3555356207417,-76.6644584977738,"(39.35553562074172, -76.66445849777382)"
"1813","5004M00000ZwIdTQAV","19-00709656","HCD-Illegal Dumping","Phone","10/19/2019 06:37:11 PM","Open","10/21/2019 09:39:33 AM","10/22/2019 06:37:11 PM","","Housing",NA,NA,NA,"3201 WESTWOOD AVE, Baltimore City, 21216",21216,"Rosemont",7,"Southwestern",NA,39.3077471529182,-76.671498540749,"(39.307747152918225, -76.67149854074903)"
"1814","5004M00000ZwIdOQAV","19-00709655","SW-Municipal Trash Can Concern","Phone","10/19/2019 06:34:13 PM","New","10/19/2019 06:34:13 PM","11/18/2019 06:34:13 PM","","Solid Waste",NA,NA,NA,"2621 HURON ST, BC",21230,"Mount Winans",10,"Southern",NA,39.2612318395409,-76.6447938532,"(39.26123183954093, -76.64479385320001)"
"1815","5004M00000ZwIdJQAV","19-00709654","HCD-Sanitation Property","Phone","10/19/2019 06:32:52 PM","Open","10/19/2019 06:33:08 PM","10/29/2019 06:32:52 PM","","Housing",NA,NA,NA,"2317 MONTICELLO RD, Baltimore City, 21216",21216,"Windsor Hills",6,"Northwestern",NA,39.3145657592388,-76.6846801229812,"(39.3145657592388, -76.68468012298125)"
"1816","5004M00000ZwIdEQAV","19-00709653","HCD-Illegal Dumping","API","10/19/2019 06:27:35 PM","Open (Duplicate)","10/19/2019 06:27:35 PM","10/22/2019 06:27:35 PM","","Housing",NA,NA,NA,"1315 E MADISON ST, Baltimore City, 21205",21205,"Oldtown",12,"Eastern",NA,39.2990903848239,-76.5993752210957,"(39.29909038482391, -76.59937522109574)"
"1817","5004M00000ZwId9QAF","19-00709652","HCD-Maintenance Structure","API","10/19/2019 06:25:28 PM","Open","10/19/2019 06:25:28 PM","11/03/2019 06:25:28 PM","","Housing",NA,NA,NA,"406 ROSSITER AVE, Baltimore City, 21212",21212,"Radnor-Winston",4,"Northern",NA,39.3490993053014,-76.6105540904182,"(39.34909930530141, -76.61055409041822)"
"1818","5004M00000ZwId4QAF","19-00709651","WW-Surface Repair","API","10/19/2019 06:24:37 PM","Open","10/19/2019 06:25:05 PM","11/18/2019 06:24:37 PM","","Water Wastewater",NA,NA,NA,"BOSTON ST & S HAVEN ST, Baltimore City, 21224",21224,"Canton Industrial Area",1,"Southeastern",NA,39.2772320656636,-76.5618241519496,"(39.277232065663604, -76.56182415194955)"
"1819","5004M00000ZwIczQAF","19-00709650","HCD-Vacant Building","Internal","10/19/2019 06:23:21 PM","Open","10/19/2019 06:23:21 PM","11/03/2019 06:23:21 PM","","Housing",NA,NA,NA,"109 S SCHROEDER ST, Baltimore City, 21223",21223,"Hollins Market",9,"Southern",NA,39.2863791764999,-76.6334857192207,"(39.28637917649992, -76.63348571922069)"
"1820","5004M00000ZwIcuQAF","19-00709649","SW-Public (Corner) Trash Can Issue","API","10/19/2019 06:22:10 PM","Open","10/19/2019 06:22:10 PM","10/20/2019 06:22:10 PM","","Solid Waste",NA,NA,NA,"3555 GREENMOUNT AVE, Baltimore City, 21218",21218,"Waverly",14,"Northern",NA,39.3324366598438,-76.6092116346654,"(39.33243665984381, -76.60921163466541)"
"1821","5004M00000ZwIcpQAF","19-00709648","WW-Water Leak (Exterior)","Phone","10/19/2019 06:21:10 PM","Closed","10/19/2019 07:50:40 PM","10/21/2019 06:21:10 PM","10/19/2019 07:52:47 PM","Water Wastewater",NA,NA,NA,"2231 CHAPEL VALLEY LN, LUTHERVILLE TIMONIUM, 21093",21093,"",NA,"",NA,39.4397814334467,-76.6482616590275,"(39.43978143344674, -76.6482616590275)"
"1822","5004M00000ZwIckQAF","19-00709647","SW-Public (Corner) Trash Can Issue","API","10/19/2019 06:21:09 PM","Open","10/19/2019 06:21:09 PM","10/20/2019 06:21:09 PM","","Solid Waste",NA,NA,NA,"3211 GREENMOUNT AVE, Baltimore City, 21218",21218,"Better Waverly",14,"Northern",NA,39.3275874252674,-76.6091983947603,"(39.32758742526742, -76.60919839476027)"
"1823","5004M00000ZwIcfQAF","19-00709646","SW-Appliance (White Goods)","Phone","10/19/2019 06:20:11 PM","New","10/19/2019 06:20:11 PM","10/22/2019 06:20:11 PM","","Solid Waste",NA,NA,NA,"3908 GRANTLEY RD, Baltimore City, 21215",21215,"East Arlington",6,"Northwestern",NA,39.3331826273847,-76.6717789044997,"(39.333182627384716, -76.67177890449966)"
"1824","5004M00000ZwIcaQAF","19-00709645","TRS-Parking Complaint","Phone","10/19/2019 06:19:09 PM","Closed","10/19/2019 07:40:40 PM","10/20/2019 06:19:09 PM","10/19/2019 07:40:41 PM","Transportation",NA,NA,NA,"4016 MORAVIA RD, Baltimore City, 21206",21206,"Waltherson",3,"Northeastern",NA,39.333415609987,-76.5625785644477,"(39.33341560998704, -76.56257856444766)"
"1825","5004M00000ZwIcVQAV","19-00709644","HCD-Vacant Building","Internal","10/19/2019 06:18:47 PM","Open","10/19/2019 06:18:47 PM","11/03/2019 06:18:47 PM","","Housing",NA,NA,NA,"403 CAMBRIA ST, Baltimore City, 21225",21225,"Brooklyn",10,"Southern",NA,39.236458027296,-76.6051758058965,"(39.236458027295996, -76.60517580589645)"
"1826","5004M00000ZwIcQQAV","19-00709643","TRS-Parking Complaint","API","10/19/2019 06:17:17 PM","Closed (Duplicate)","10/19/2019 06:17:17 PM","10/20/2019 06:17:17 PM","10/19/2019 07:42:50 PM","Transportation",NA,NA,NA,"619 S WOLFE ST, Baltimore City, 21231",21231,"Fells Point",1,"Southeastern",NA,39.2840892357254,-76.5898085550744,"(39.28408923572536, -76.5898085550744)"
"1827","5004M00000ZwIcLQAV","19-00709642","WW-Water Leak (Exterior)","Phone","10/19/2019 06:13:21 PM","Closed","10/19/2019 07:17:21 PM","10/21/2019 06:13:21 PM","10/19/2019 07:36:17 PM","Water Wastewater",NA,NA,NA,"2000 WILDLIFE DR, WINDSOR MILL, 21244",21244,"",NA,"",NA,39.3188299800905,-76.7494542416569,"(39.31882998009051, -76.7494542416569)"
"1828","5004M00000ZwIcGQAV","19-00709641","SW-Bulk Scheduled","API","10/19/2019 06:12:31 PM","New","10/19/2019 06:12:31 PM","01/17/2020 06:12:31 PM","","Solid Waste",NA,NA,NA,"2405 PICKWICK RD, Baltimore City, 21207",21207,"Dickeyville",8,"Southwestern",NA,39.3157974539015,-76.7039428579225,"(39.315797453901524, -76.70394285792253)"
"1829","5004M00000ZwIcBQAV","19-00709640","WW-Water Meter Cover Missing or Damaged","Phone","10/19/2019 06:12:24 PM","Closed","10/21/2019 10:19:43 AM","10/26/2019 06:12:24 PM","10/21/2019 10:19:50 AM","Water Wastewater",NA,NA,NA,"4706 FREDERICK AVE, Baltimore City, 21229",21229,"Tremont",8,"Southwestern",NA,39.2816913230968,-76.6933302807791,"(39.28169132309683, -76.6933302807791)"
"1830","5004M00000ZwIc6QAF","19-00709639","TRS-Parking Complaint","Phone","10/19/2019 06:09:44 PM","Closed","10/19/2019 07:57:34 PM","10/20/2019 06:09:44 PM","10/19/2019 07:57:35 PM","Transportation",NA,NA,NA,"2312 N LONGWOOD ST, Baltimore City, 21216",21216,"Walbrook",7,"Southwestern",NA,39.3136963038559,-76.6680640227288,"(39.3136963038559, -76.66806402272879)"
"1831","5004M00000ZwIc1QAF","19-00709638","ECC-Vehicle Look Up","Phone","10/19/2019 06:08:40 PM","Closed","10/19/2019 06:08:40 PM","10/19/2019 06:08:40 PM","10/19/2019 06:08:59 PM","Call Center",NA,NA,NA,"6410 WALTHER AVE, BC",21206,"Rosemont East",2,"Northeastern",NA,39.3560565903572,-76.541843384596,"(39.35605659035724, -76.54184338459598)"
"1832","5004M00000ZwIbmQAF","19-00709636","HLTH-Animal Barking Dog","Phone","10/19/2019 06:05:41 PM","Closed","10/20/2019 11:51:59 AM","11/02/2019 06:05:41 PM","10/20/2019 11:52:00 AM","Health",NA,NA,NA,"1236 N CURLEY ST, Baltimore City, 21213",21213,"Berea",13,"Eastern",NA,39.3058661649208,-76.5765027125115,"(39.30586616492083, -76.57650271251147)"
"1833","5004M00000ZwIbXQAV","19-00709633","SW-Public (Corner) Trash Can Issue","API","10/19/2019 06:01:09 PM","Closed","10/21/2019 10:57:33 AM","10/20/2019 06:01:09 PM","10/21/2019 10:57:34 AM","Solid Waste",NA,NA,NA,"807 E FAYETTE ST, Baltimore City, 21202",21202,"Jonestown",12,"Southeastern",NA,39.2908368475724,-76.6050604291862,"(39.29083684757235, -76.60506042918617)"
"1834","5004M00000ZwIbSQAV","19-00709632","ECC-Vehicle Look Up","Phone","10/19/2019 05:59:46 PM","Closed","10/19/2019 05:59:46 PM","10/19/2019 05:59:46 PM","10/19/2019 06:00:44 PM","Call Center",NA,NA,NA,"2421 WELLBRIDGE DR, BC",21234,"Hamilton Hills",3,"Northeastern",NA,39.367606608697,-76.5634957865133,"(39.36760660869696, -76.56349578651326)"
"1835","5004M00000ZwIbNQAV","19-00709631","HCD-Illegal Dumping","API","10/19/2019 05:59:29 PM","Open (Duplicate)","10/19/2019 05:59:29 PM","10/22/2019 05:59:29 PM","","Housing",NA,NA,NA,"820 HOMESTEAD ST, Baltimore City, 21218",21218,"Better Waverly",14,"Northern",NA,39.325958698984,-76.6050044789307,"(39.32595869898404, -76.6050044789307)"
"1836","5004M00000ZwIbIQAV","19-00709630","SW-Public (Corner) Trash Can Issue","API","10/19/2019 05:58:56 PM","Open","10/19/2019 05:58:56 PM","10/20/2019 05:58:56 PM","","Solid Waste",NA,NA,NA,"1600 BLK E LOMBARD ST, Baltimore City, 21231",21231,"Washington Hill",12,"Southeastern",NA,39.2903115828218,-76.595487779136,"(39.29031158282177, -76.59548777913602)"
"1837","5004M00000ZwIb8QAF","19-00709629","WW-Water Leak (Exterior)","API","10/19/2019 05:57:46 PM","Open","10/21/2019 09:04:28 AM","10/21/2019 05:57:46 PM","","Water Wastewater",NA,NA,NA,"1725 E LOMBARD ST, Baltimore City, 21231",21231,"Upper Fells Point",13,"Southeastern",NA,39.2903101757887,-76.5923775629221,"(39.29031017578872, -76.59237756292207)"
"1838","5004M00000ZwIb3QAF","19-00709628","SW-Recycling","Phone","10/19/2019 05:57:39 PM","Open","10/19/2019 05:57:39 PM","10/20/2019 05:57:39 PM","","Solid Waste",NA,NA,NA,"517 N STRICKER ST, Baltimore City, 21223",21223,"Harlem Park",9,"Western",NA,39.2945604529482,-76.6411501344922,"(39.294560452948154, -76.64115013449221)"
"1839","5004M00000ZwIayQAF","19-00709627","HCD-Sanitation Property","Phone","10/19/2019 05:57:27 PM","Open","10/19/2019 05:57:27 PM","10/29/2019 05:57:27 PM","","Housing",NA,NA,NA,"2807 W NORTH AVE, Baltimore City, 21216",21216,"Northwest Community Action",7,"Southwestern",NA,39.3089718455224,-76.6640996050256,"(39.30897184552235, -76.66409960502556)"
"1840","5004M00000ZwIatQAF","19-00709626","SW-Public (Corner) Trash Can Issue","API","10/19/2019 05:54:08 PM","Closed","10/21/2019 10:53:58 AM","10/20/2019 05:54:08 PM","10/21/2019 10:53:59 AM","Solid Waste",NA,NA,NA,"2245 EASTERN AVE, Baltimore City, 21231",21231,"Canton",1,"Southeastern",NA,39.2857890999445,-76.5844552357332,"(39.285789099944516, -76.5844552357332)"
"1841","5004M00000ZwIaoQAF","19-00709625","HCD-Illegal Dumping","Phone","10/19/2019 05:53:54 PM","Open","10/21/2019 09:41:07 AM","10/22/2019 05:53:54 PM","","Housing",NA,NA,NA,"1600 BLK GERTRUDE ST, Baltimore City, 21216",21216,"Northwest Community Action",7,"Southwestern",NA,39.306630037647,-76.6645748345772,"(39.30663003764705, -76.66457483457724)"
"1842","5004M00000ZwIajQAF","19-00709624","WW-Water No Water","Phone","10/19/2019 05:53:29 PM","Closed","10/19/2019 08:28:32 PM","10/20/2019 05:53:29 PM","10/19/2019 08:30:17 PM","Water Wastewater",NA,NA,NA,"915 HARLEM AVE, Baltimore City, 21217",21217,"Harlem Park",9,"Western",NA,39.2967242766601,-76.6337751762673,"(39.296724276660136, -76.63377517626728)"
"1843","5004M00000ZwIaZQAV","19-00709622","HCD-Sanitation Property","API","10/19/2019 05:50:34 PM","Open","10/19/2019 05:50:34 PM","10/29/2019 05:50:34 PM","","Housing",NA,NA,NA,"4313 VALLEY VIEW AVE, Baltimore City, 21206",21206,"Frankford",2,"Northeastern",NA,39.3334934409859,-76.5546011063932,"(39.33349344098593, -76.55460110639315)"
"1844","5004M00000ZwIaUQAV","19-00709621","BCLB-Liquor License Complaint","API","10/19/2019 05:48:20 PM","Closed","10/19/2019 05:48:20 PM","12/06/2019 05:48:20 PM","10/19/2019 08:41:40 PM","Liquor Board",NA,NA,NA,"4919 BELAIR RD, Baltimore City, 21206",21206,"Frankford",2,"Northeastern",NA,39.3349625683379,-76.5558401645288,"(39.33496256833787, -76.55584016452885)"
"1845","5004M00000ZwIaPQAV","19-00709620","HCD-Sanitation Property","Phone","10/19/2019 05:48:08 PM","Closed","10/19/2019 05:48:08 PM","10/29/2019 05:48:08 PM","10/21/2019 09:10:25 AM","Housing",NA,NA,NA,"1106 HARFORD AVE, Baltimore City, 21202",21202,"Johnston Square",12,"Eastern",NA,39.3033755867508,-76.6026968647174,"(39.30337558675081, -76.60269686471744)"
"1846","5004M00000ZwIaKQAV","19-00709619","SW-Appliance (White Goods)","Phone","10/19/2019 05:47:55 PM","New","10/19/2019 05:47:55 PM","10/22/2019 05:47:55 PM","","Solid Waste",NA,NA,NA,"1726 ABBOTSTON ST, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3216718500008,-76.5922965343716,"(39.321671850000804, -76.5922965343716)"
"1847","5004M00000ZwIaFQAV","19-00709618","SW-Bulk Scheduled","Phone","10/19/2019 05:46:47 PM","New","10/19/2019 05:46:47 PM","01/17/2020 05:46:47 PM","","Solid Waste",NA,NA,NA,"1726 ABBOTSTON ST, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3216718500008,-76.5922965343716,"(39.321671850000804, -76.5922965343716)"
"1848","5004M00000ZwIaAQAV","19-00709617","ECC-Citizen Complaint or Concern","Phone","10/19/2019 05:46:08 PM","New","10/19/2019 05:46:07 PM","11/03/2019 05:46:08 PM","","Transportation",NA,NA,NA,"4800 BLK BELLE AVE, Baltimore City, 21207",21207,"Howard Park",5,"Northwestern",NA,39.3353005956136,-76.6957687849317,"(39.335300595613646, -76.69576878493174)"
"1849","5004M00000ZwIa0QAF","19-00709615","HCD-Maintenance Structure","API","10/19/2019 05:44:40 PM","Open","10/19/2019 05:44:40 PM","11/03/2019 05:44:40 PM","","Housing",NA,NA,NA,"1520 JACKSON ST, Baltimore City, 21230",21230,"Riverside",11,"Southern",NA,39.2722707457307,-76.6052674396137,"(39.27227074573073, -76.60526743961368)"
"1850","5004M00000ZwIZvQAN","19-00709614","HCD-Vacant Building","Phone","10/19/2019 05:43:58 PM","Open","10/19/2019 05:43:58 PM","11/03/2019 05:43:58 PM","","Housing",NA,NA,NA,"6139 CHINQUAPIN PKWY, Baltimore City, 21239",21239,"Glen Oaks",4,"Northern",NA,39.3688646407256,-76.5987446302651,"(39.36886464072557, -76.59874463026512)"
"1851","5004M00000ZwIZqQAN","19-00709613","HCD-Sanitation Property","API","10/19/2019 05:41:58 PM","Open","10/19/2019 05:41:58 PM","10/29/2019 05:41:58 PM","","Housing",NA,NA,NA,"2400 FREDERICK AVE, Baltimore City, 21223",21223,"Shipley Hill",9,"Southwestern",NA,39.284307855555,-76.6547075738771,"(39.284307855555, -76.65470757387708)"
"1852","5004M00000ZwIZlQAN","19-00709612","ECC-Vehicle Look Up","Phone","10/19/2019 05:40:59 PM","Closed","10/19/2019 05:40:59 PM","10/19/2019 05:40:59 PM","10/19/2019 05:41:42 PM","Call Center",NA,NA,NA,"5700 RADECKE AVE, Baltimore City, 21206",21206,"Frankford",2,"Northeastern",NA,39.3307211858344,-76.5356149058655,"(39.330721185834435, -76.53561490586549)"
"1853","5004M00000ZwIZbQAN","19-00709611","HLTH-Animal Trapped In Vacant Building","Phone","10/19/2019 05:39:51 PM","Closed","10/20/2019 12:49:13 PM","10/24/2019 05:39:51 PM","10/20/2019 12:49:14 PM","Health",NA,NA,NA,"1312 W LAFAYETTE AVE, Baltimore City, 21217",21217,"Sandtown-Winchester",9,"Western",NA,39.2991660528543,-76.6391853176727,"(39.299166052854346, -76.63918531767267)"
"1854","5004M00000ZwIZWQA3","19-00709610","HLTH-Animal In Danger/Injured/Abused/Neglected","Phone","10/19/2019 05:39:23 PM","Closed","10/19/2019 06:56:20 PM","10/22/2019 05:39:23 PM","10/19/2019 06:56:20 PM","Health",NA,NA,NA,"3921 BROOKLYN AVE, Baltimore City, 21225",21225,"Brooklyn",10,"Southern",NA,39.2320055732814,-76.6021037561438,"(39.23200557328142, -76.60210375614376)"
"1855","5004M00000ZwIZRQA3","19-00709609","SW-Graffiti Removal","API","10/19/2019 05:37:49 PM","New","10/19/2019 05:37:49 PM","10/22/2019 05:37:49 PM","","Solid Waste",NA,NA,NA,"120 S MOUNT ST, Baltimore City, 21223",21223,"Union Square",9,"Southern",NA,39.2856996071246,-76.64381878511,"(39.28569960712463, -76.64381878510997)"
"1856","5004M00000ZwIZHQA3","19-00709608","ECC-Escalation","Phone","10/19/2019 05:36:43 PM","New","10/19/2019 05:36:43 PM","","","Solid Waste",NA,NA,NA,"2913 THORNDALE AVE, Baltimore City, 21215",21215,"Cylburn",6,"Northern",NA,39.3472086915426,-76.6676393746359,"(39.3472086915426, -76.66763937463588)"
"1857","5004M00000ZwIZCQA3","19-00709607","HCD-CCE Building Permit Complaint","Phone","10/19/2019 05:36:20 PM","New","10/19/2019 05:36:20 PM","11/08/2019 05:36:20 PM","","Housing",NA,NA,NA,"1120 N GILMOR ST, BC",21217,"Sandtown-Winchester",9,"Western",NA,39.3013633452693,-76.6431222974609,"(39.301363345269294, -76.64312229746093)"
"1858","5004M00000ZwIZ7QAN","19-00709606","SW-Rat Rubout","Phone","10/19/2019 05:35:36 PM","New","10/19/2019 05:35:36 PM","11/02/2019 05:35:36 PM","","Solid Waste",NA,NA,NA,"5406 PRICE AVE, Baltimore City, 21215",21215,"Woodmere",5,"Northwestern",NA,39.3475419818071,-76.6872213184756,"(39.3475419818071, -76.68722131847558)"
"1859","5004M00000ZwIZ2QAN","19-00709605","HCD-Sanitation Property","API","10/19/2019 05:35:35 PM","Open","10/19/2019 05:35:35 PM","10/29/2019 05:35:35 PM","","Housing",NA,NA,NA,"1337 W LOMBARD ST, Baltimore City, 21223",21223,"Union Square",9,"Southern",NA,39.2863578889175,-76.6392703962712,"(39.28635788891751, -76.63927039627123)"
"1860","5004M00000ZwIYxQAN","19-00709604","FOR-Tree Inspection","Phone","10/19/2019 05:33:18 PM","Open","10/19/2019 05:35:04 PM","11/18/2019 05:33:18 PM","","Recreation & Parks",NA,NA,NA,"5406 PRICE AVE, Baltimore City, 21215",21215,"Woodmere",5,"Northwestern",NA,39.3475419818071,-76.6872213184756,"(39.3475419818071, -76.68722131847558)"
"1861","5004M00000ZwIYiQAN","19-00709603","SW-Dirty Street","API","10/19/2019 05:31:40 PM","New","10/19/2019 05:31:40 PM","10/26/2019 05:31:40 PM","","Solid Waste",NA,NA,NA,"1400 S CAREY ST, Baltimore City, 21230",21230,"Washington Village/Pigtown",10,"Southern",NA,39.2792337467491,-76.6338052812568,"(39.27923374674911, -76.63380528125681)"
"1862","5004M00000ZwIYdQAN","19-00709602","TRT-Traffic Signal Repairs","API","10/19/2019 05:30:13 PM","Closed","10/19/2019 06:03:01 PM","10/20/2019 05:30:13 PM","10/19/2019 06:03:02 PM","Transportation",NA,NA,NA,"222 N CHARLES ST, Baltimore City, 21201",21201,"Downtown",11,"Central",NA,39.2920807310037,-76.6165942294933,"(39.29208073100374, -76.61659422949326)"
"1863","5004M00000ZwIYYQA3","19-00709601","HLTH-Animal In Danger/Injured/Abused/Neglected","Phone","10/19/2019 05:28:56 PM","Closed","10/19/2019 08:00:15 PM","10/22/2019 05:28:56 PM","10/19/2019 08:00:16 PM","Health",NA,NA,NA,"2524 ROBB ST, Baltimore City, 21218",21218,"Coldstream Homestead Montebello",14,"Northeastern",NA,39.3186952743379,-76.5981587444611,"(39.31869527433793, -76.59815874446109)"
